venta_id,cliente_id,paciente_id,producto,cantidad,fecha_venta
3618,267,835,Break,3,2023-08-16
3619,297,905,Involve,2,2025-07-13
3620,176,532,Agree,3,2025-01-09
3621,194,329,More,3,2024-08-31
3622,390,78,Experience,4,2023-11-03
3623,144,200,Region,4,2025-09-06
3624,472,949,Exactly,5,2023-07-02
3625,19,220,Never,4,2024-08-03
3626,456,674,Kind,1,2024-06-22
3627,412,366,Condition,2,2025-08-01
3628,356,350,Prevent,3,2023-06-06
3629,391,870,Site,1,2023-04-04
3630,119,888,Security,4,2023-02-23
3631,84,424,Child,3,2025-07-22
3632,464,138,At,5,2023-07-01
3633,384,726,Result,4,2023-10-02
3634,469,456,Interesting,2,2024-07-04
3635,136,564,Whom,5,2024-11-17
3636,21,84,Suddenly,5,2022-09-14
3637,82,660,Kind,4,2025-02-08
3638,235,762,Receive,4,2023-08-17
3639,217,117,Experience,2,2024-09-27
3640,64,963,Thing,1,2025-06-13
3641,83,545,Company,4,2024-11-09
3642,257,998,If,2,2025-01-13
3643,485,877,Minute,2,2024-09-01
3644,42,972,Former,5,2023-09-07
3645,91,307,Pay,1,2022-12-13
3646,500,108,Describe,2,2024-03-07
3647,210,282,Article,3,2024-01-19
3648,394,686,Program,4,2024-03-03
3649,48,59,Always,3,2022-10-29
3650,201,885,Character,4,2025-01-05
3651,223,868,Anything,3,2023-01-25
3652,68,173,Guy,1,2022-09-18
3653,154,486,They,4,2024-03-31
3654,4,97,Sell,3,2024-07-30
3655,197,655,Somebody,5,2025-01-31
3656,129,702,Race,2,2025-05-24
3657,8,169,Consumer,2,2023-04-01
3658,221,898,Buy,2,2025-06-11
3659,470,733,Fear,4,2024-07-07
3660,159,304,Unit,1,2023-08-11
3661,235,625,Author,2,2023-05-02
3662,85,322,Add,4,2025-02-23
3663,320,305,Seven,4,2023-08-22
3664,115,902,Opportunity,1,2023-11-30
3665,13,707,Often,4,2024-11-15
3666,348,814,Lawyer,4,2023-05-27
3667,332,702,Kind,3,2024-11-07
3668,293,135,Ok,4,2023-07-30
3669,371,838,Small,1,2024-11-01
3670,344,394,Use,5,2025-09-03
3671,166,260,Speech,3,2023-04-04
3672,454,806,Member,1,2023-01-09
3673,299,812,Bill,2,2023-04-15
3674,487,756,Article,5,2024-11-08
3675,145,858,Change,1,2025-07-04
3676,393,203,Doctor,5,2023-03-20
3677,109,10,Key,5,2023-11-20
3678,126,59,Baby,4,2023-03-05
3679,304,218,Study,1,2024-01-16
3680,222,905,Have,1,2022-12-12
3681,154,159,Perform,1,2024-03-18
3682,422,113,Ok,3,2023-05-08
3683,320,769,Enjoy,5,2025-06-20
3684,74,743,Despite,4,2023-09-30
3685,367,455,Politics,5,2023-09-01
3686,418,453,Interview,4,2024-06-04
3687,442,446,Room,5,2025-06-10
3688,437,92,Scientist,4,2022-12-25
3689,229,950,What,3,2023-06-02
3690,82,19,Than,5,2024-07-23
3691,181,231,Best,3,2025-08-15
3692,262,72,My,4,2024-03-03
3693,363,407,Consider,1,2023-10-25
3694,77,873,More,2,2023-11-16
3695,16,318,Prove,3,2025-04-21
3696,111,78,Sing,1,2023-08-16
3697,340,777,Seek,1,2022-12-15
3698,185,655,Beautiful,1,2024-09-04
3699,149,41,Rather,1,2025-01-21
3700,381,120,Position,5,2024-11-21
3701,239,201,Thus,4,2024-09-09
3702,216,52,Company,2,2024-05-31
3703,353,741,New,3,2024-04-21
3704,358,287,Film,5,2025-05-13
3705,406,270,Mission,1,2023-08-21
3706,92,396,Under,5,2024-11-19
3707,121,931,White,3,2025-02-01
3708,98,686,Sell,1,2023-05-19
3709,181,958,Number,1,2024-04-12
3710,472,606,Contain,3,2025-02-15
3711,255,31,What,2,2024-07-17
3712,262,614,Research,3,2023-04-05
3713,395,691,Avoid,5,2023-10-28
3714,225,193,Candidate,1,2025-04-15
3715,290,545,Hear,3,2023-06-09
3716,245,538,Wife,2,2023-11-23
3717,266,136,That,3,2024-03-23
3718,265,99,Mrs,3,2022-10-12
3719,239,140,Strong,2,2023-06-01
3720,91,698,Eight,4,2024-08-19
3721,289,667,Perhaps,4,2023-08-10
3722,290,964,Box,5,2023-02-27
3723,145,459,Food,4,2024-05-17
3724,327,794,Debate,5,2025-06-23
3725,264,273,Room,1,2025-02-08
3726,377,696,Whole,5,2024-01-19
3727,436,324,Whose,5,2023-10-27
3728,410,650,Training,5,2025-08-12
3729,108,98,Hour,1,2023-11-28
3730,329,818,More,4,2024-01-31
3731,346,95,Can,4,2022-12-26
3732,459,845,Professional,2,2025-09-02
3733,143,10,Sell,2,2023-04-04
3734,447,348,Vote,5,2023-02-06
3735,315,876,Baby,1,2025-01-25
3736,340,26,Tell,2,2025-03-31
3737,392,109,According,3,2024-11-22
3738,366,824,Them,5,2023-11-26
3739,263,385,Boy,1,2023-12-28
3740,496,829,Its,5,2023-12-27
3741,122,952,Ball,5,2025-01-08
3742,414,519,Woman,4,2024-07-21
3743,21,350,Each,1,2024-11-14
3744,200,6,Improve,2,2023-12-19
3745,120,694,Level,3,2025-07-25
3746,448,594,Medical,3,2022-10-11
3747,213,907,Environment,5,2024-08-07
3748,221,212,Brother,1,2024-08-12
3749,257,332,Claim,1,2022-10-20
3750,315,341,Record,5,2022-12-01
3751,431,114,Local,3,2025-03-04
3752,485,317,Always,3,2025-06-02
3753,22,416,Actually,3,2022-12-10
3754,253,343,He,2,2023-07-29
3755,346,157,Action,2,2025-06-19
3756,481,492,Like,4,2024-05-20
3757,500,929,System,2,2024-06-20
3758,189,476,Human,4,2023-03-17
3759,496,799,Save,3,2024-12-02
3760,120,90,Former,3,2022-10-16
3761,219,226,Note,4,2024-04-21
3762,167,911,From,3,2023-01-16
3763,378,161,Hard,2,2023-01-02
3764,369,706,Soon,3,2022-12-30
3765,304,186,Enter,5,2025-09-11
3766,252,279,Third,1,2024-10-04
3767,67,353,Financial,1,2025-03-03
3768,301,533,Work,1,2025-04-04
3769,180,576,Seat,1,2025-07-23
3770,319,3,Training,2,2022-11-06
3771,139,676,Eight,4,2025-08-26
3772,366,98,Indicate,3,2024-11-07
3773,109,661,Maybe,4,2025-01-08
3774,299,975,Sell,5,2025-03-16
3775,77,697,Wear,3,2024-11-14
3776,16,595,Language,5,2025-06-13
3777,21,38,Fly,1,2025-07-20
3778,182,326,Decide,2,2024-02-05
3779,148,771,Prevent,2,2024-06-06
3780,252,687,Stuff,5,2024-05-13
3781,24,201,Course,5,2024-11-11
3782,358,221,Republican,3,2023-06-30
3783,112,357,Off,5,2023-03-15
3784,472,221,Relationship,5,2025-08-06
3785,242,57,Part,2,2024-06-19
3786,19,461,Case,4,2023-10-01
3787,482,427,Face,2,2023-02-01
3788,433,531,Pretty,3,2025-07-16
3789,146,705,Character,2,2024-01-30
3790,61,632,Financial,5,2024-06-18
3791,292,954,Half,2,2025-04-04
3792,196,69,Fine,4,2024-06-01
3793,474,95,Mission,4,2024-03-04
3794,190,770,Car,3,2024-06-22
3795,288,995,North,4,2024-01-09
3796,167,25,Mean,1,2025-02-11
3797,359,547,Generation,2,2024-10-05
3798,411,838,Government,3,2025-02-20
3799,80,886,Fill,3,2023-01-18
3800,46,494,Head,4,2024-10-07
3801,372,767,But,5,2025-06-27
3802,336,27,Thought,4,2025-02-21
3803,82,968,Race,1,2023-03-14
3804,187,661,Yes,5,2024-08-17
3805,20,178,Type,2,2024-07-24
3806,283,668,Firm,4,2023-10-06
3807,220,21,Interest,3,2023-05-17
3808,126,975,Size,2,2024-02-25
3809,417,855,Kitchen,4,2025-05-24
3810,258,239,Commercial,3,2023-06-21
3811,320,723,Deep,1,2024-07-16
3812,25,643,Student,3,2023-12-02
3813,123,323,Bit,3,2022-12-19
3814,410,185,Anything,1,2025-04-04
3815,370,472,Off,4,2024-09-17
3816,37,138,Factor,3,2024-03-16
3817,157,666,Still,1,2025-04-04
3818,235,707,Speech,5,2024-11-14
3819,487,963,Something,3,2022-12-24
3820,141,623,Reason,5,2024-01-04
3821,317,211,Open,3,2022-12-27
3822,49,853,Popular,3,2023-10-27
3823,155,856,Project,2,2024-06-11
3824,65,441,Prevent,1,2025-04-09
3825,251,71,Growth,4,2025-04-18
3826,106,560,Approach,3,2022-09-26
3827,407,687,Hundred,4,2022-11-30
3828,61,293,Director,3,2022-10-22
3829,473,365,Happy,2,2024-06-03
3830,481,447,Nature,5,2025-03-06
3831,277,579,About,5,2024-06-26
3832,289,563,Card,2,2025-07-19
3833,175,323,Democratic,3,2024-05-19
3834,162,555,Once,4,2022-10-15
3835,28,745,Way,5,2023-10-03
3836,419,394,Traditional,4,2022-12-25
3837,308,224,Fact,2,2022-12-05
3838,192,185,Mr,1,2024-02-11
3839,322,704,Add,5,2023-01-15
3840,300,826,Could,5,2023-11-05
3841,277,474,While,5,2025-06-14
3842,319,389,Require,3,2024-12-25
3843,426,422,Land,3,2024-08-24
3844,295,657,Poor,2,2023-06-01
3845,326,753,Budget,1,2024-12-31
3846,132,114,Production,2,2023-10-20
3847,308,432,Performance,3,2023-06-11
3848,195,618,Usually,1,2024-05-19
3849,239,692,Way,4,2023-05-23
3850,278,420,Yard,2,2025-05-04
3851,320,784,Group,4,2024-03-10
3852,65,3,Chance,4,2023-02-06
3853,351,282,Stage,4,2023-04-25
3854,435,574,Choice,1,2025-06-06
3855,60,906,Man,1,2022-12-21
3856,43,59,Nation,2,2023-03-29
3857,368,519,Fine,5,2024-04-09
3858,385,816,Imagine,1,2024-02-15
3859,173,440,Stuff,4,2023-05-08
3860,404,338,Every,4,2023-01-16
3861,102,985,Baby,2,2023-07-15
3862,146,941,Analysis,2,2023-12-19
3863,329,835,Avoid,4,2023-11-03
3864,168,689,Box,3,2023-01-07
3865,111,90,All,1,2022-10-28
3866,466,695,Wind,3,2025-01-05
3867,224,405,Positive,4,2022-12-20
3868,240,602,Today,3,2023-03-03
3869,127,721,Of,2,2023-05-16
3870,412,602,Gun,5,2023-07-23
3871,306,610,Two,2,2022-10-07
3872,407,71,Region,2,2023-02-22
3873,47,796,Sister,5,2023-10-29
3874,244,865,Seek,4,2025-05-30
3875,384,815,Direction,2,2023-06-05
3876,80,999,Campaign,3,2025-04-24
3877,339,574,He,5,2024-04-22
3878,398,665,Court,4,2023-03-31
3879,23,83,Have,3,2024-12-06
3880,442,452,Thus,1,2024-11-27
3881,392,920,Vote,2,2025-08-30
3882,50,884,Enter,3,2025-07-24
3883,343,11,Mother,3,2023-03-04
3884,381,156,Tough,3,2022-10-30
3885,298,10,Edge,1,2025-03-11
3886,303,586,Never,4,2025-02-05
3887,27,129,Six,5,2023-04-10
3888,103,217,Dark,1,2023-02-21
3889,146,950,Force,3,2022-12-03
3890,297,721,Argue,1,2023-08-26
3891,340,3,From,1,2023-07-24
3892,288,545,Relate,2,2022-11-29
3893,262,413,Rate,4,2022-10-17
3894,1,157,Education,4,2022-10-24
3895,168,459,Power,5,2024-10-24
3896,156,495,Chance,5,2025-06-28
3897,254,93,Number,2,2024-01-18
3898,331,846,Must,1,2022-10-27
3899,237,805,Sit,2,2023-07-26
3900,53,567,Their,3,2024-12-17
3901,438,842,Though,3,2023-12-31
3902,6,480,Some,2,2023-07-07
3903,303,118,Herself,3,2022-10-02
3904,430,329,Agent,5,2024-07-27
3905,285,920,When,1,2023-06-09
3906,69,927,Company,2,2022-12-01
3907,60,899,Throughout,3,2025-04-28
3908,393,425,Let,4,2024-05-28
3909,188,987,Give,2,2023-07-16
3910,233,209,Media,2,2023-03-20
3911,76,282,Four,2,2023-11-26
3912,195,326,Point,1,2025-07-02
3913,335,554,Suddenly,1,2024-11-01
3914,348,722,Challenge,4,2022-11-02
3915,429,166,Floor,3,2025-02-21
3916,46,523,Television,4,2024-10-22
3917,153,585,Sure,3,2025-03-10
3918,442,145,Allow,2,2024-05-02
3919,415,177,Hot,2,2023-03-14
3920,5,588,Build,2,2023-03-13
3921,13,894,Win,3,2022-10-22
3922,459,506,You,1,2023-12-21
3923,7,718,Country,2,2023-09-20
3924,422,208,Democrat,3,2024-03-09
3925,311,769,Term,4,2025-01-14
3926,40,484,Administration,5,2022-11-26
3927,228,191,Toward,1,2025-06-22
3928,9,805,Money,4,2024-07-06
3929,349,695,There,1,2023-01-27
3930,308,108,Particularly,1,2023-10-12
3931,305,808,Full,3,2023-09-18
3932,39,702,Wife,3,2023-07-26
3933,48,499,Care,4,2025-05-16
3934,436,504,Agree,2,2025-07-05
3935,415,329,Action,4,2024-09-03
3936,232,98,Middle,3,2025-07-06
3937,1,356,Administration,1,2024-12-24
3938,224,287,Protect,5,2024-04-23
3939,87,329,Education,3,2025-03-19
3940,141,98,Health,3,2024-12-05
3941,382,110,Happen,1,2023-11-18
3942,91,227,School,3,2025-06-19
3943,11,713,Professor,4,2025-07-31
3944,403,862,Mention,4,2025-07-27
3945,54,764,Whether,5,2025-07-04
3946,67,268,Shoulder,1,2023-09-18
3947,163,495,Sell,1,2024-10-29
3948,197,793,Recognize,4,2023-05-18
3949,253,502,Control,3,2025-02-23
3950,242,930,Allow,3,2024-11-24
3951,257,259,Term,5,2025-08-04
3952,492,411,Line,4,2024-11-08
3953,164,470,Exactly,4,2025-09-03
3954,298,312,Sell,5,2024-09-12
3955,223,796,Of,2,2025-01-22
3956,433,634,Food,2,2024-11-14
3957,500,113,Suffer,3,2024-01-12
3958,479,354,Spend,2,2023-12-31
3959,75,51,Rule,4,2022-09-14
3960,11,986,Affect,5,2023-06-04
3961,89,77,Gas,4,2023-11-09
3962,132,176,Report,4,2023-03-15
3963,355,961,Last,1,2024-10-15
3964,2,478,Success,5,2025-07-20
3965,133,162,Sort,4,2023-01-07
3966,35,982,School,4,2024-07-04
3967,173,45,Market,3,2024-09-11
3968,62,562,Hit,3,2022-12-25
3969,394,135,Front,4,2025-01-23
3970,225,723,Own,2,2023-09-04
3971,68,309,Campaign,4,2022-12-26
3972,98,157,Lay,4,2024-12-09
3973,314,136,Hair,5,2025-02-07
3974,217,471,Husband,3,2024-03-26
3975,2,318,Campaign,5,2022-10-29
3976,182,25,Strategy,2,2022-11-25
3977,80,132,Summer,3,2022-12-04
3978,430,956,Test,3,2024-05-14
3979,388,681,Occur,2,2025-01-15
3980,205,516,Entire,5,2024-06-17
3981,305,946,Offer,1,2024-03-09
3982,57,810,Add,4,2024-03-15
3983,118,97,Read,1,2023-12-07
3984,35,30,Other,3,2024-04-09
3985,219,801,Work,4,2025-05-09
3986,66,147,Size,2,2025-04-29
3987,232,195,Great,5,2023-02-19
3988,152,559,Manager,5,2023-04-22
3989,437,675,Ball,5,2024-05-31
3990,50,821,Standard,2,2024-01-14
3991,477,987,Somebody,2,2023-02-24
3992,88,97,Per,3,2024-03-02
3993,220,17,Play,4,2023-09-12
3994,232,773,Direction,5,2024-07-13
3995,140,169,War,5,2024-10-16
3996,370,385,Voice,1,2023-04-30
3997,67,266,Store,4,2024-10-31
3998,136,911,Structure,4,2024-04-06
3999,198,455,Lawyer,5,2024-05-30
4000,337,497,Voice,5,2024-11-03
4001,59,551,Consumer,5,2025-07-03
4002,297,422,Television,2,2025-09-08
4003,484,517,Detail,5,2023-06-16
4004,441,317,Under,1,2023-03-06
4005,324,18,I,3,2025-06-29
4006,284,156,Product,5,2025-07-27
4007,259,185,Accept,3,2023-07-12
4008,293,525,Ask,4,2024-12-25
4009,196,769,Wide,2,2025-05-26
4010,95,347,Organization,3,2022-10-11
4011,199,729,Visit,1,2023-01-29
4012,163,788,Management,5,2022-12-15
4013,458,225,Somebody,1,2024-12-29
4014,80,731,Trade,5,2024-03-25
4015,151,819,Across,2,2025-08-01
4016,10,913,Decide,2,2025-06-09
4017,279,397,Boy,5,2023-08-07
4018,204,180,Peace,2,2022-09-19
4019,374,525,Culture,5,2024-05-12
4020,121,138,Explain,5,2024-05-15
4021,248,919,Something,3,2025-03-20
4022,95,540,Herself,5,2023-08-20
4023,278,283,Animal,5,2023-08-07
4024,385,126,Series,4,2024-06-26
4025,142,941,Require,4,2024-03-13
4026,302,785,Customer,5,2024-02-23
4027,112,81,Hand,5,2024-01-13
4028,232,80,Identify,2,2024-03-30
4029,155,97,Whatever,3,2023-09-19
4030,249,762,Apply,3,2025-01-18
4031,185,853,Individual,4,2023-03-17
4032,111,575,Test,4,2022-09-20
4033,134,781,Collection,2,2023-05-01
4034,38,354,Black,4,2025-01-07
4035,464,44,Mother,2,2025-05-21
4036,441,12,Now,2,2024-05-14
4037,361,33,Anyone,5,2024-03-14
4038,325,427,Window,5,2025-04-20
4039,385,569,Instead,1,2023-09-21
4040,258,73,Agent,3,2024-05-19
4041,231,321,Dream,5,2025-09-05
4042,295,441,Training,3,2024-06-24
4043,71,965,Financial,2,2025-02-05
4044,380,512,Too,4,2023-02-08
4045,398,65,Set,5,2025-02-24
4046,100,764,Religious,4,2025-06-24
4047,217,464,Including,2,2023-11-16
4048,145,920,Would,3,2022-12-17
4049,6,752,Must,1,2023-10-26
4050,489,540,Affect,2,2022-10-14
4051,460,752,Effort,5,2022-11-10
4052,87,366,Close,1,2024-09-13
4053,347,965,Knowledge,2,2024-11-22
4054,101,953,Throughout,4,2022-12-19
4055,111,982,Hand,2,2024-10-28
4056,179,466,Popular,1,2023-02-14
4057,83,209,Large,3,2024-11-13
4058,104,100,Possible,5,2023-04-13
4059,166,332,Language,2,2023-07-04
4060,273,963,Pull,1,2025-07-25
4061,372,421,Program,3,2023-10-20
4062,358,543,Law,4,2023-03-22
4063,98,40,Region,4,2024-11-07
4064,117,981,Within,1,2024-05-21
4065,112,885,Because,1,2024-05-30
4066,487,374,Focus,3,2025-04-28
4067,107,992,Catch,5,2023-12-29
4068,4,869,Apply,4,2022-10-30
4069,219,702,Risk,5,2024-09-16
4070,236,154,Level,5,2022-10-17
4071,49,299,Address,4,2023-10-16
4072,127,745,Well,3,2024-08-11
4073,262,212,Front,3,2025-03-31
4074,341,304,Prevent,4,2022-11-10
4075,237,907,President,5,2024-11-25
4076,324,246,Become,3,2024-01-22
4077,452,196,Agency,4,2022-12-18
4078,345,158,Pm,2,2024-05-30
4079,281,693,Answer,3,2023-09-17
4080,210,908,Mind,5,2025-02-22
4081,213,559,Interesting,3,2023-10-19
4082,500,649,Small,2,2023-04-08
4083,436,511,Hot,1,2023-09-08
4084,25,205,Early,4,2023-09-14
4085,323,401,Song,3,2023-08-09
4086,233,548,Person,3,2024-12-19
4087,255,636,Window,2,2024-08-07
4088,467,110,Kid,3,2024-03-04
4089,488,156,Open,4,2023-08-12
4090,428,246,Serious,4,2024-04-24
4091,205,877,Field,1,2024-08-06
4092,169,199,Hear,4,2023-05-10
4093,88,609,Mrs,3,2023-07-21
4094,222,825,Identify,1,2025-01-05
4095,404,948,Growth,3,2023-06-14
4096,12,185,Sign,2,2023-05-01
4097,497,221,Hundred,1,2024-01-15
4098,60,66,Because,2,2023-11-30
4099,173,627,Begin,2,2023-04-04
4100,429,272,Use,3,2024-04-22
4101,314,470,Seat,3,2023-08-19
4102,136,122,Themselves,4,2024-01-18
4103,285,72,Call,1,2024-03-17
4104,15,264,Continue,2,2025-03-31
4105,315,667,Moment,5,2023-07-01
4106,121,918,Although,4,2023-08-13
4107,430,494,Where,3,2025-02-18
4108,262,694,Woman,5,2022-12-23
4109,108,191,Food,1,2023-06-09
4110,251,156,People,2,2023-03-19
4111,477,173,Reason,5,2023-03-23
4112,441,210,Against,4,2023-03-06
4113,325,127,National,3,2022-11-22
4114,43,832,Despite,3,2024-12-15
4115,186,517,Administration,1,2023-05-13
4116,380,747,We,1,2023-10-05
4117,460,755,Improve,1,2022-09-19
4118,69,992,Room,1,2025-06-21
4119,472,214,History,3,2025-07-01
4120,429,270,Authority,5,2025-05-07
4121,194,573,Area,4,2023-03-21
4122,315,338,Military,2,2022-12-06
4123,442,59,Effect,1,2024-01-01
4124,309,789,Politics,5,2025-06-21
4125,495,285,Response,2,2024-04-02
4126,120,230,High,1,2024-05-18
4127,459,546,Serve,3,2022-11-17
4128,200,804,Sea,3,2025-01-25
4129,121,980,Ball,4,2023-01-04
4130,49,53,Challenge,1,2024-04-28
4131,13,322,Another,2,2024-09-03
4132,293,970,Near,2,2024-05-03
4133,187,801,Strategy,5,2025-06-18
4134,97,606,Minute,1,2024-07-30
4135,186,115,Support,4,2023-01-27
4136,217,429,For,1,2023-04-14
4137,279,194,Street,1,2023-08-31
4138,370,637,Stand,1,2022-10-13
4139,167,397,Stay,4,2023-03-28
4140,376,694,Her,4,2025-04-18
4141,42,413,Lay,5,2025-02-04
4142,487,87,Sport,3,2022-09-25
4143,175,610,Site,1,2023-02-07
4144,434,18,Director,4,2024-08-17
4145,196,675,Nice,4,2024-01-07
4146,431,612,Ground,3,2022-11-23
4147,5,441,Base,2,2024-05-19
4148,291,304,Player,1,2023-07-08
4149,136,977,Forward,1,2024-12-22
4150,28,567,Use,5,2025-07-26
4151,193,931,Put,3,2023-12-28
4152,341,822,Debate,2,2024-07-19
4153,292,221,Fire,5,2025-03-20
4154,130,520,Market,4,2022-11-28
4155,234,665,Art,3,2024-10-10
4156,314,43,Bag,3,2025-02-08
4157,303,464,Pull,2,2023-10-10
4158,457,759,Cup,1,2024-08-06
4159,455,485,Just,1,2023-09-28
4160,336,992,Year,3,2024-11-09
4161,369,783,Bring,1,2025-06-17
4162,59,1,Movement,3,2024-12-27
4163,232,923,Measure,2,2025-06-23
4164,217,12,Represent,5,2025-04-14
4165,430,428,Bit,3,2023-04-25
4166,427,354,Know,3,2023-10-01
4167,259,193,Decision,2,2025-04-19
4168,435,811,Doctor,5,2023-05-18
4169,272,263,Charge,4,2023-06-05
4170,446,385,Billion,4,2025-05-30
4171,441,4,Measure,4,2023-07-22
4172,241,998,Hospital,2,2023-12-25
4173,338,108,Source,1,2022-12-27
4174,453,169,Purpose,5,2023-09-29
4175,171,368,Herself,5,2023-04-21
4176,197,803,Show,1,2025-03-07
4177,301,787,Voice,3,2023-09-17
4178,324,144,Guess,1,2023-08-31
4179,229,11,Personal,1,2023-06-29
4180,249,891,Religious,4,2023-04-16
4181,115,920,Bank,3,2025-04-06
4182,346,55,Policy,4,2023-11-23
4183,414,135,Song,2,2024-05-05
4184,157,605,Wait,3,2025-05-27
4185,124,944,Tax,5,2025-04-14
4186,338,910,Factor,3,2025-02-08
4187,139,407,Several,4,2023-01-07
4188,141,896,Power,3,2023-07-11
4189,472,282,Beyond,3,2024-08-10
4190,391,343,Opportunity,5,2024-12-26
4191,352,712,Recognize,1,2023-10-07
4192,131,30,Thus,2,2022-12-09
4193,155,145,Trial,2,2024-03-05
4194,67,62,Arm,1,2024-06-02
4195,227,278,Through,3,2025-04-29
4196,35,152,Land,4,2023-03-13
4197,162,984,Media,1,2024-01-15
4198,127,343,Point,2,2022-10-24
4199,72,144,Race,2,2025-01-04
4200,352,290,Fund,4,2024-12-29
4201,402,460,Conference,2,2023-12-17
4202,305,459,Article,5,2025-08-06
4203,116,949,Down,5,2024-11-07
4204,228,628,Plant,5,2023-05-23
4205,39,512,Believe,4,2025-07-26
4206,100,486,Down,5,2023-12-19
4207,156,329,Majority,1,2025-01-14
4208,146,879,Trouble,2,2023-05-20
4209,466,125,Stuff,2,2022-11-19
4210,246,802,Include,3,2022-10-25
4211,179,502,Cultural,2,2024-02-12
4212,335,749,Expert,1,2022-11-29
4213,438,231,Meeting,3,2025-07-19
4214,245,404,Data,4,2024-02-16
4215,199,386,Institution,4,2025-02-28
4216,280,978,Truth,2,2023-03-25
4217,58,966,Grow,5,2024-08-03
4218,167,108,Wish,4,2024-12-12
4219,282,164,Sort,1,2025-07-20
4220,164,183,Discussion,2,2023-12-17
4221,479,984,This,5,2024-08-13
4222,364,883,Effort,3,2024-05-25
4223,118,329,Listen,4,2023-11-16
4224,259,322,Chair,5,2024-07-24
4225,283,888,Mouth,3,2023-10-25
4226,404,949,Bank,2,2025-07-26
4227,16,546,Fall,5,2024-03-10
4228,91,289,Central,2,2022-12-23
4229,390,159,Religious,4,2023-11-15
4230,133,872,Management,5,2024-11-05
4231,129,446,Team,5,2025-02-05
4232,19,448,Election,1,2023-04-28
4233,470,873,Loss,3,2023-09-02
4234,481,122,Short,5,2024-10-28
4235,85,79,Town,5,2023-09-13
4236,65,446,Apply,5,2024-07-27
4237,269,552,Up,5,2025-07-13
4238,294,814,Interest,1,2024-01-13
4239,119,688,Fast,5,2023-06-04
4240,5,437,Spend,1,2024-11-14
4241,343,673,Less,1,2023-03-08
4242,359,334,Including,5,2023-02-17
4243,420,438,Close,2,2024-04-03
4244,289,760,Evening,4,2024-04-13
4245,450,8,Stop,4,2024-02-04
4246,94,147,History,1,2023-10-22
4247,338,122,Media,2,2023-11-27
4248,180,782,Free,3,2025-04-07
4249,197,925,Account,2,2025-09-07
4250,26,747,Forget,2,2024-10-28
4251,290,13,Begin,2,2025-06-22
4252,44,992,Of,2,2024-10-16
4253,460,913,Actually,1,2023-07-18
4254,184,476,Factor,5,2024-10-04
4255,40,253,Pattern,3,2025-01-30
4256,221,100,Model,3,2025-07-10
4257,299,428,Since,5,2023-12-04
4258,22,18,Difficult,2,2024-05-07
4259,310,578,Pass,4,2024-12-20
4260,436,816,Serious,3,2023-01-26
4261,25,811,Few,3,2025-05-11
4262,493,456,Production,2,2024-06-10
4263,29,842,Read,1,2023-08-16
4264,301,404,Stay,2,2024-10-14
4265,186,947,Finally,1,2023-12-02
4266,76,785,First,3,2025-07-04
4267,328,197,I,5,2024-05-13
4268,39,297,Remain,1,2024-06-20
4269,170,161,Few,1,2025-04-03
4270,140,540,Network,2,2023-06-06
4271,121,279,Something,2,2022-12-09
4272,422,834,Person,2,2025-01-09
4273,198,157,Media,2,2025-08-07
4274,267,227,Ready,4,2023-06-29
4275,29,196,Health,1,2024-09-21
4276,108,124,Your,3,2024-08-30
4277,342,61,Crime,1,2025-05-05
4278,95,293,Site,3,2023-08-04
4279,427,97,Wrong,5,2024-09-05
4280,85,344,Simple,3,2024-04-07
4281,490,684,Federal,1,2024-06-20
4282,379,297,Behavior,3,2024-05-07
4283,332,928,Plant,3,2024-10-06
4284,165,141,Thank,3,2023-03-12
4285,11,788,Describe,4,2024-05-12
4286,3,293,Risk,4,2022-11-10
4287,463,913,Standard,3,2024-10-24
4288,117,177,Bar,5,2024-05-21
4289,160,572,Hand,1,2023-11-14
4290,62,855,Son,3,2024-02-07
4291,398,836,Which,4,2025-02-14
4292,118,545,Recognize,5,2025-09-05
4293,442,667,Its,5,2024-05-11
4294,140,81,Travel,3,2024-03-12
4295,34,790,Trade,4,2024-08-27
4296,420,8,Amount,2,2022-12-13
4297,459,339,Suddenly,3,2023-12-06
4298,236,434,Itself,3,2023-06-15
4299,138,355,Among,1,2022-09-27
4300,406,792,Bank,1,2022-12-01
4301,269,346,Maintain,1,2023-12-13
4302,49,272,Hard,4,2024-06-26
4303,477,142,Husband,2,2023-06-27
4304,296,352,Bank,5,2024-10-06
4305,129,630,Season,2,2025-07-20
4306,182,79,Or,3,2023-11-04
4307,381,321,Participant,4,2025-07-26
4308,11,172,Land,5,2025-03-29
4309,480,314,Article,2,2025-06-09
4310,474,850,Father,3,2024-01-15
4311,222,473,Consider,2,2023-08-01
4312,230,47,Expert,1,2023-07-02
4313,38,669,Agreement,4,2023-05-19
4314,488,797,Address,2,2023-02-01
4315,229,44,Their,5,2024-08-17
4316,181,816,Number,4,2025-03-07
4317,235,357,Table,3,2024-11-14
4318,73,702,Religious,3,2025-01-08
4319,16,794,Best,2,2022-09-30
4320,354,91,Thank,4,2024-09-12
4321,344,992,Admit,5,2023-12-25
4322,484,829,Report,4,2025-03-25
4323,405,991,Tax,1,2024-01-19
4324,473,758,Technology,5,2024-04-20
4325,227,522,Local,4,2023-01-28
4326,308,103,South,3,2025-01-14
4327,475,793,Business,2,2024-09-23
4328,45,106,Among,4,2025-09-03
